stock_code,short_name,list_date2
301063,海锅股份,2021-09-24
301065,本立科技,2021-09-14
301066,万事利,2021-09-22
301067,显盈科技,2021-09-22
301068,大地海洋,2021-09-28
301069,凯盛新材,2021-09-27
301070,开勒股份,2021-09-23
301071,力量钻石,2021-09-24
301072,中捷精工,2021-09-29
301073,君亭酒店,2021-09-30
301075,多瑞医药,2021-09-29
301076,新瀚新材,2021-10-11
301077,星华新材,2021-09-30
301078,孩子王,2021-10-14
301079,邵阳液压,2021-10-19
301080,百普赛斯,2021-10-18
301081,严牌股份,2021-10-20
301082,久盛电气,2021-10-27
301083,百胜智能,2021-10-21
301085,亚康股份,2021-10-18
301086,鸿富瀚,2021-10-20
301087,可孚医疗,2021-10-25
301088,戎美股份,2021-10-28
301089,拓新药业,2021-10-27
301090,华润材料,2021-10-26
301091,深城交,2021-10-29
301092,争光股份,2021-11-02
301093,华兰股份,2021-11-01
301095,广立微,2022-08-05
301096,百诚医药,2021-12-20
301097,天益医疗,2022-04-07
301098,金埔园林,2021-11-12
301099,雅创电子,2021-11-22
301100,风光股份,2021-12-17
301101,明月镜片,2021-12-16
301102,兆讯传媒,2022-03-28
301103,何氏眼科,2022-03-22
301105,鸿铭股份,2022-12-30
301106,骏成科技,2022-01-28
301107,瑜欣电子,2022-05-24
301108,洁雅股份,2021-12-03
301109,军信股份,2022-04-13
301110,青木股份,2022-03-11
301111,粤万年青,2021-12-07
301112,信邦智能,2022-06-29
301113,雅艺科技,2021-12-22
301115,建科股份,2022-08-31
301116,益客食品,2022-01-18
301117,佳缘科技,2022-01-17
301118,恒光股份,2021-11-18
301119,正强股份,2021-11-22
301120,新特电气,2022-04-19
301121,紫建电子,2022-08-08
301122,采纳股份,2022-01-26
301123,奕东电子,2022-01-25
301125,腾亚精工,2022-06-08
301126,达嘉维康,2021-12-07
301127,天源环保,2021-12-30
301128,强瑞技术,2021-11-10
301129,瑞纳智能,2021-11-02
301130,西点药业,2022-02-23
301131,聚赛龙,2022-03-14
301132,满坤科技,2022-08-10
301133,金钟股份,2021-11-26
301135,瑞德智能,2022-04-12
301136,招标股份,2022-01-11
301137,哈焊华通,2022-03-22
301138,华研精机,2021-12-15
301139,元道通信,2022-07-08
301141,中科磁业,2023-04-03
301148,嘉戎技术,2022-04-21
301149,隆华新材,2021-11-10
301150,中一科技,2022-04-21
301151,冠龙节能,2022-04-11
301152,天力锂能,2022-08-29
301153,中科江南,2022-05-18
301155,海力风电,2021-11-24
301156,美农生物,2022-06-17
301157,华塑科技,2023-03-09
301158,德石股份,2022-01-17
301159,三维天地,2022-01-07
301160,翔楼新材,2022-06-06
301161,唯万密封,2022-09-14
301162,国能日新,2022-04-29
301163,宏德股份,2022-04-19
301165,锐捷网络,2022-11-21
301166,优宁维,2021-12-28
301167,建研设计,2021-12-06
301168,通灵股份,2021-12-10
301169,零点有数,2021-11-03
301170,锡南科技,2023-06-27
301171,易点天下,2022-08-19
301172,君逸数码,2023-07-26
301175,中科环保,2022-07-08
301176,逸豪新材,2022-09-28
301177,迪阿股份,2021-12-15
301178,天亿马,2021-11-12
301179,泽宇智能,2021-12-08
301180,万祥科技,2021-11-16
301181,标榜股份,2022-02-21
301182,凯旺科技,2021-12-23
301183,东田微,2022-05-24
301185,鸥玛软件,2021-11-19
301186,超达装备,2021-12-23
301187,欧圣电气,2022-04-22
301188,力诺特玻,2021-11-11
301189,奥尼电子,2021-12-28
301190,善水科技,2021-12-24
301191,菲菱科思,2022-05-26
301192,泰祥股份,2022-08-11
301193,家联科技,2021-12-09
301195,北路智控,2022-08-01
301196,唯科科技,2022-01-11
301197,工大科雅,2022-08-08
301198,喜悦智行,2021-12-02
301199,迈赫股份,2021-12-07
301200,大族数控,2022-02-28
301201,诚达药业,2022-01-20
301202,朗威股份,2023-07-05
301203,国泰环保,2023-04-04
301205,联特科技,2022-09-13
301206,三元生物,2022-02-10
301207,华兰疫苗,2022-02-18
301208,中亦科技,2022-07-07
301209,联合化学,2022-08-25
301210,金杨股份,2023-06-30
301211,亨迪药业,2021-12-22
301212,联盛化学,2022-04-19
301213,观想科技,2021-12-06
301215,中汽股份,2022-03-08
301216,万凯新材,2022-03-29
301217,铜冠铜箔,2022-01-27
301218,华是科技,2022-03-07
301219,腾远钴业,2022-03-17
301220,亚香股份,2022-06-22
301221,光庭信息,2021-12-22
301222,浙江恒威,2022-03-09
301223,中荣股份,2022-10-26
301225,恒勃股份,2023-06-16
301226,祥明智能,2022-03-25
301227,森鹰窗业,2022-09-26
301228,实朴检测,2022-01-28
301229,纽泰格,2022-02-22
301230,泓博医药,2022-11-01
301231,荣信文化,2022-09-08
301232,飞沃科技,2023-06-15
301233,盛帮股份,2022-07-06
301234,五洲医疗,2022-07-05
301235,华康医疗,2022-01-28
301236,软通动力,2022-03-15
301237,和顺科技,2022-03-23
301238,瑞泰新材,2022-06-17
301239,普瑞眼科,2022-07-05
301246,宏源药业,2023-03-20
301248,杰创智能,2022-04-20
301251,威尔高,2023-09-06
301252,同星科技,2023-05-25
301255,通力科技,2022-12-27
301256,华融化学,2022-03-22
301257,普蕊斯,2022-05-17
301258,富士莱,2022-03-29
301259,艾布鲁,2022-04-26
301260,格力博,2023-02-08
301261,恒工精密,2023-07-10
301262,海看股份,2023-06-20
301263,泰恩康,2022-03-29
301265,华新环保,2022-12-16
301266,宇邦新材,2022-06-08
301267,华厦眼科,2022-11-07
301268,铭利达,2022-04-07
301269,华大九天,2022-07-29
301270,汉仪股份,2022-08-31
301272,英华特,2023-07-13
301273,瑞晨环保,2022-10-25
301276,嘉曼服饰,2022-09-09
301277,新天地,2022-11-16
301278,快可电子,2022-08-04
301279,金道科技,2022-04-13
301280,珠城科技,2022-12-26
301281,科源制药,2023-04-04
301282,金禄电子,2022-08-26
301283,聚胶股份,2022-09-02
301285,鸿日达,2022-09-28
301286,侨源股份,2022-06-14
301287,康力源,2023-06-14
301288,清研环境,2022-04-22
301289,国缆检测,2022-06-22
301290,东星医疗,2022-11-30
301291,明阳电气,2023-06-30
301292,海科新源,2023-07-07
301293,三博脑科,2023-05-05
301295,美硕科技,2023-06-28
301296,新巨丰,2022-09-02
301297,富乐德,2022-12-30
301298,东利机械,2022-06-06
301299,卓创资讯,2022-10-19
301300,远翔新材,2022-08-19
301301,川宁生物,2022-12-27
301302,华如科技,2022-06-23
301303,真兰仪表,2023-02-20
301305,朗坤环境,2023-05-23
301306,西测测试,2022-07-26
301307,美利信,2023-04-24
301308,江波龙,2022-08-05
301309,万得凯,2022-09-19
301310,鑫宏业,2023-06-02
301311,昆船智能,2022-11-30
301312,智立方,2022-07-11
301313,凡拓数创,2022-09-30
301314,科瑞思,2023-03-28
301315,威士顿,2023-06-21
301316,慧博云通,2022-10-13
301317,鑫磊股份,2023-01-19
301318,维海德,2022-08-10
301319,唯特偶,2022-09-29
301320,豪江智能,2023-06-09
301321,翰博高新,2022-08-18
301322,绿通科技,2023-03-06
301323,新莱福,2023-06-06
301325,曼恩斯特,2023-05-12
301326,捷邦科技,2022-09-21
301327,华宝新能,2022-09-19
301328,维峰电子,2022-09-08
301329,信音电子,2023-07-17
301330,熵基科技,2022-08-17
301331,恩威医药,2022-09-21
301332,德尔玛,2023-05-18
301333,诺思格,2022-08-02
301335,天元宠物,2022-11-18
301336,趣睡科技,2022-08-12
301337,亚华电子,2023-05-26
301338,凯格精机,2022-08-16
301339,通行宝,2022-09-09
301345,涛涛车业,2023-03-21
301348,蓝箭电子,2023-08-10
301349,信德新材,2022-09-09
301353,普莱得,2023-05-30
301355,南王科技,2023-06-12
301356,天振股份,2022-11-14
301357,北方长龙,2023-04-18
301358,湖南裕能,2023-02-09
301359,东南电子,2022-11-09
301360,荣旗科技,2023-04-25
301361,众智科技,2022-11-16
301362,民爆光电,2023-08-04
301363,美好医疗,2022-10-12
301365,矩阵股份,2022-11-22
301366,一博科技,2022-09-26
301367,怡和嘉业,2022-11-01
301368,丰立智能,2022-12-15
301369,联动科技,2022-09-22
301370,国科恒泰,2023-07-12
301371,敷尔佳,2023-08-01
301372,科净源,2023-08-11
301373,凌玮科技,2023-02-08
301376,致欧科技,2023-06-21
301377,鼎泰高科,2022-11-22
301378,通达海,2023-03-20
301379,天山电子,2022-11-01
301380,挖金客,2022-10-25
301381,赛维时代,2023-07-12
301382,蜂助手,2023-05-17
301383,天键股份,2023-06-09
301386,未来电器,2023-03-29
301387,光大同创,2023-04-18
301388,欣灵电气,2022-11-09
301389,隆扬电子,2022-10-31
301390,经纬股份,2023-05-08
301391,卡莱特,2022-12-01
301393,昊帆生物,2023-07-12
301395,仁信新材,2023-07-03
301396,宏景科技,2022-11-11
301397,溯联股份,2023-06-28
301398,星源卓镁,2022-12-15
301399,英特科技,2023-05-23
301408,华人健康,2023-03-01
301418,协昌科技,2023-08-21
301419,阿莱德,2023-02-09
301421,波长光电,2023-08-23
301428,世纪恒通,2023-05-19
301429,森泰股份,2023-04-17
301439,泓淋电力,2023-03-17
301446,福事特,2023-07-25
301448,开创电气,2023-06-19
301456,盘古智能,2023-07-14
301468,博盈特焊,2023-07-24
301469,恒达新材,2023-08-22
301486,致尚科技,2023-07-07
301487,盟固利,2023-08-09
301488,豪恩汽电,2023-07-04
301498,乖宝宠物,2023-08-16
301499,维科精密,2023-07-21
301500,飞南资源,2023-09-21
301503,智迪科技,2023-07-17
301505,苏州规划,2023-07-19
301507,民生健康,2023-09-05
301509,金凯生科,2023-08-03
301510,固高科技,2023-08-15
301511,德福科技,2023-08-17
301512,智信精密,2023-07-20
301515,港通医疗,2023-07-25
301517,陕西华达,2023-10-17
301518,长华化学,2023-08-03
301519,舜禹股份,2023-07-27
301520,万邦医药,2023-09-25
301525,儒竞科技,2023-08-30
301528,多浦乐,2023-08-28
301529,福赛科技,2023-09-11
301533,威马农机,2023-08-18
301548,崇德科技,2023-09-20
301550,斯菱股份,2023-09-15
301558,三态股份,2023-09-28
301559,中集环科,2023-10-11
430017,星昊医药,2023-05-31
430047,诺思兰德,2020-11-24
430090,同辉信息,2021-08-09
430139,华岭股份,2022-10-28
430198,微创光电,2020-07-27
430300,辰光医疗,2022-12-07
430418,苏轴股份,2020-07-27
430425,乐创技术,2023-01-30
430476,海能技术,2022-10-14
430478,峆一药业,2023-02-23
430489,佳先股份,2020-07-27
430510,丰光精密,2020-12-28
430556,雅达股份,2023-03-17
430564,天润科技,2022-06-17
430685,新芝生物,2022-10-10
430718,合肥高科,2022-12-22
600000,浦发银行,1999-11-10
600001,邯郸钢铁,
600002,齐鲁石化,
600003,ST东北高,
600004,白云机场,2003-04-28
600005,武钢股份,
600006,东风汽车,1999-07-27
600007,中国国贸,1999-03-12
600008,首创环保,2000-04-27
600009,上海机场,1998-02-18
600010,包钢股份,2001-03-09
600011,华能国际,2001-12-06
600012,皖通高速,2003-01-07
600015,华夏银行,2003-09-12
600016,民生银行,2000-12-19
600017,日照港  ,2006-10-17
600018,上港集团,2000-07-19
600019,宝钢股份,2000-12-12
600020,中原高速,2003-08-08
600021,上海电力,2003-10-29
600022,山东钢铁,2004-06-29
600023,浙能电力,2013-12-19
600025,华能水电,2017-12-15
600026,中远海能,2002-05-23
600027,华电国际,2005-02-03
600028,中国石化,2001-08-08
600029,南方航空,2003-07-25
600030,中信证券,2003-01-06
600031,三一重工,2003-07-03
600032,浙江新能,2021-05-25
600033,福建高速,2001-02-09
600035,楚天高速,2004-03-10
600036,招商银行,2002-04-09
600037,歌华有线,2001-02-08
600038,中直股份,2000-12-18
600039,四川路桥,2003-03-25
600048,保利发展,2006-07-31
600050,中国联通,2002-10-09
600051,宁波联合,1997-04-10
600052,东望时代,1997-04-15
600053,九鼎投资,1997-04-18
600054,黄山旅游,1997-05-06
600055,万东医疗,1997-05-19
600056,中国医药,1997-05-15
600057,厦门象屿,1997-06-04
600058,五矿发展,1997-05-28
600059,古越龙山,1997-05-16
600060,海信视像,1997-04-22
600061,国投资本,1997-05-19
600062,华润双鹤,1997-05-22
600063,皖维高新,1997-05-28
600064,南京高科,1997-05-06
600065,*ST联谊,
600066,宇通客车,1997-05-08
600067,冠城大通,1997-05-08
600068,葛洲坝,
600069,退市银鸽,
600070,ST富润  ,1997-06-04
600071,凤凰光学,1997-05-28
600072,中船科技,1997-06-03
600073,上海梅林,1997-07-04
600074,退市保千,
600075,新疆天业,1997-06-17
600076,康欣新材,1997-05-26
600077,*ST宋都,
600078,ST澄星  ,1997-06-27
600079,人福医药,1997-06-06
600080,金花股份,1997-06-12
600081,东风科技,1997-07-03
600082,海泰发展,1997-06-20
600083,博信股份,1997-06-06
600084,中葡股份,1997-07-11
600085,同仁堂  ,1997-06-25
600086,退市金钰,
600087,退市长油,
600088,中视传媒,1997-06-16
600089,特变电工,1997-06-18
600090,退市济堂,
600091,退市明科,
600092,S*ST精密,
600093,退市易见,
600094,大名城  ,1997-07-03
600095,湘财股份,1997-07-08
600096,云天化  ,1997-07-09
600097,开创国际,1997-06-19
600098,广州发展,1997-07-18
600099,林海股份,1997-07-04
600100,同方股份,1997-06-27
600101,明星电力,1997-06-27
600102,莱钢股份,
600103,青山纸业,1997-07-03
600104,上汽集团,1997-11-25
600105,永鼎股份,1997-09-29
600106,重庆路桥,1997-06-18
600107,美尔雅  ,1997-11-06
600108,亚盛集团,1997-08-18
600109,国金证券,1997-08-07
600110,诺德股份,1997-10-07
600111,北方稀土,1997-09-24
600112,ST天成  ,1997-11-27
600113,浙江东日,1997-10-21
600114,东睦股份,2004-05-11
600115,中国东航,1997-11-05
600116,三峡水利,1997-08-04
600117,*ST西钢 ,1997-10-15
600118,中国卫星,1997-09-08
600119,长江投资,1998-01-15
600120,浙江东方,1997-12-01
600121,郑州煤电,1998-01-07
600122,*ST宏图,
600123,兰花科创,1998-12-17
600125,铁龙物流,1998-05-11
600126,杭钢股份,1998-03-11
600127,金健米业,1998-05-06
600128,苏豪弘业,1997-09-01
600129,太极集团,1997-11-18
600130,波导股份,2000-07-06
600131,国网信通,1998-04-02
600132,重庆啤酒,1997-10-30
600133,东湖高新,1998-02-12
600135,乐凯胶片,1998-01-22
600136,*ST明诚 ,1998-03-03
600137,浪莎股份,1998-04-16
600138,中青旅  ,1997-12-03
600139,*ST西源,
600141,兴发集团,1999-06-16
600143,金发科技,2004-06-23
600145,退市新亿,
600146,退市环球,
600148,长春一东,1998-05-20
600149,廊坊发展,1999-10-14
600150,中国船舶,1998-05-20
600151,航天机电,1998-06-05
600152,维科技术,1998-06-09
600153,建发股份,1998-06-16
600155,华创云信,1998-09-18
600156,华升股份,1998-05-27
600157,永泰能源,1998-05-13
600158,中体产业,1998-03-27
600159,大龙地产,1998-05-26
600160,巨化股份,1998-06-26
600161,天坛生物,1998-06-16
600162,香江控股,1998-06-09
600163,中闽能源,1998-06-02
600165,宁科生物,1998-05-29
600166,福田汽车,1998-06-02
600167,联美控股,1999-01-28
600168,武汉控股,1998-04-27
600169,太原重工,1998-09-04
600170,上海建工,1998-06-23
600171,上海贝岭,1998-09-24
600172,黄河旋风,1998-11-26
600173,卧龙地产,1999-04-15
600175,退市美都,
600176,中国巨石,1999-04-22
600177,雅戈尔  ,1998-11-19
600178,东安动力,1998-10-14
600179,安通控股,1998-11-04
600180,瑞茂通  ,1998-07-03
600181,S*ST云大,
600182,S佳通   ,1999-05-07
600183,生益科技,1998-10-28
600184,光电股份,2003-11-06
600185,格力地产,1999-06-11
600186,莲花健康,1998-08-25
600187,国中水务,1998-11-11
600188,兖矿能源,1998-07-01
600189,泉阳泉  ,1998-10-07
600190,锦州港  ,1999-06-09
600191,华资实业,1998-12-10
600192,长城电工,1998-12-24
600193,创兴资源,1999-05-27
600195,中牧股份,1999-01-07
600196,复星医药,1998-08-07
600197,伊力特  ,1999-09-16
600198,大唐电信,1998-10-21
600199,金种子酒,1998-08-12
600200,江苏吴中,1999-04-01
600201,生物股份,1999-01-15
600202,哈空调  ,1999-06-03
600203,福日电子,1999-05-14
600205,S山东铝,
600206,有研新材,1999-03-19
600207,安彩高科,1999-07-14
600208,新湖中宝,1999-06-23
600209,退市罗顿,
600210,紫江企业,1999-08-24
600211,西藏药业,1999-07-21
600212,绿能慧充,1999-08-17
600213,亚星客车,1999-08-31
600215,派斯林  ,1999-09-09
600216,浙江医药,1999-10-21
600217,中再资环,1999-12-16
600218,全柴动力,1998-12-03
600219,南山铝业,1999-12-23
600220,江苏阳光,1999-09-27
600221,海航控股,1999-11-25
600222,太龙药业,1999-11-05
600223,福瑞达  ,2000-01-13
600225,卓朗科技,2000-01-27
600226,瀚叶股份,1999-11-16
600227,赤天化  ,2000-02-21
600228,返利科技,1999-01-19
600229,城市传媒,2000-03-09
600230,沧州大化,2000-04-06
600231,凌钢股份,2000-05-11
600232,金鹰股份,2000-06-02
600233,圆通速递,2000-06-08
600234,科新发展,2000-06-15
600235,民丰特纸,2000-06-15
600236,桂冠电力,2000-03-23
600237,铜峰电子,2000-06-09
600238,海南椰岛,2000-01-20
600239,云南城投,1999-12-02
600240,退市华业,
600241,时代万恒,2000-11-28
600242,退市中昌,
600243,青海华鼎,2000-11-20
600246,万通发展,2000-09-22
600247,*ST成城,
600248,陕建股份,2000-06-22
600249,两面针  ,2004-01-30
600250,南纺股份,2001-03-06
600251,冠农股份,2003-06-09
600252,中恒集团,2000-11-30
600253,天方药业,
600255,鑫科材料,2000-11-22
600256,广汇能源,2000-05-26
600257,大湖股份,2000-06-12
600258,首旅酒店,2000-06-01
600259,广晟有色,2000-05-25
600260,*ST凯乐,
600261,阳光照明,2000-07-20
600262,北方股份,2000-06-30
600263,路桥建设,
600265,ST景谷  ,2000-08-25
600266,城建发展,1999-02-03
600267,海正药业,2000-07-25
600268,国电南自,1999-11-18
600269,赣粤高速,2000-05-18
600270,外运发展,
600271,航天信息,2003-07-11
600272,开开实业,2001-02-28
600273,嘉化能源,2003-06-27
600275,退市昌鱼,
600276,恒瑞医药,2000-10-18
600277,亿利洁能,2000-07-25
600278,东方创业,2000-07-12
600279,重庆港  ,2000-07-31
600280,中央商场,2000-09-26
600281,华阳新材,2000-11-09
600282,南钢股份,2000-09-19
600283,钱江水利,2000-10-18
600284,浦东建设,2004-03-16
600285,羚锐制药,2000-10-18
600286,S*ST国瓷,
600287,江苏舜天,2000-09-01
600288,大恒科技,2000-11-29
600289,ST信通  ,2000-07-20
600290,*ST华仪 ,2000-11-06
600291,退市西水,
600292,远达环保,2000-11-01
600293,三峡新材,2000-09-19
600295,鄂尔多斯,2001-04-26
600296,S兰铝,
600297,广汇汽车,2000-11-16
600298,安琪酵母,2000-08-18
600299,安迪苏  ,2000-04-20
600300,维维股份,2000-06-30
600301,华锡有色,2000-07-12
600302,标准股份,2000-12-13
600303,ST曙光  ,2000-12-26
600305,恒顺醋业,2001-02-06
600306,*ST商城 ,2000-12-26
600307,酒钢宏兴,2000-12-20
600308,华泰股份,2000-09-28
600309,万华化学,2001-01-05
600310,广西能源,2001-02-28
600311,*ST荣华,
600312,平高电气,2001-02-21
600313,农发种业,2001-01-19
600315,上海家化,2001-03-15
600316,洪都航空,2000-12-15
600317,营口港,
600318,新力金融,2000-12-08
600319,亚星化学,2001-03-26
600320,振华重工,2000-12-21
600321,正源股份,2001-05-24
600322,津投城开,2001-09-10
600323,瀚蓝环境,2000-12-25
600325,华发股份,2004-02-25
600326,西藏天路,2001-01-16
600327,大东方  ,2002-06-25
600328,中盐化工,2000-12-22
600329,达仁堂  ,2001-06-06
600330,天通股份,2001-01-18
600331,宏达股份,2001-12-20
600332,白云山  ,2001-02-06
600333,长春燃气,2000-12-11
600335,国机汽车,2001-03-05
600336,澳柯玛  ,2000-12-29
600337,美克家居,2000-11-27
600338,西藏珠峰,2000-12-27
600339,中油工程,2000-12-25
600340,华夏幸福,2003-12-30
600343,航天动力,2003-04-08
600345,长江通信,2000-12-22
600346,恒力石化,2001-08-20
600348,华阳股份,2003-08-21
600350,山东高速,2002-03-18
600351,亚宝药业,2002-09-26
600352,浙江龙盛,2003-08-01
600353,旭光电子,2002-11-20
600354,敦煌种业,2004-01-15
600355,精伦电子,2002-06-13
600356,恒丰纸业,2001-04-19
600357,承德钒钛,
600358,国旅联合,2000-09-22
600359,新农开发,1999-04-29
600360,华微电子,2001-03-16
600361,创新新材,2001-11-29
600362,江西铜业,2002-01-11
600363,联创光电,2001-03-29
600365,ST通葡  ,2001-01-15
600366,宁波韵升,2000-10-30
600367,红星发展,2001-03-20
600368,五洲交通,2000-12-21
600369,西南证券,2001-01-09
600370,三房巷  ,2003-03-06
600371,万向德农,2002-09-16
600372,中航机载,2001-07-06
600373,中文传媒,2002-03-04
600375,汉马科技,2003-04-01
600376,首开股份,2001-03-12
600377,宁沪高速,2001-01-16
600378,昊华科技,2001-01-11
600379,宝光股份,2002-01-16
600380,健康元  ,2001-06-08
600381,青海春天,2001-05-08
600382,广东明珠,2001-01-18
600383,金地集团,2001-04-12
600385,退市金泰,
600386,北巴传媒,2001-02-16
600387,ST海越  ,2004-02-18
600388,龙净环保,2000-12-29
600389,江山股份,2001-01-10
600390,五矿资本,2001-01-15
600391,航发科技,2001-12-12
600392,盛和资源,2003-05-29
600393,ST粤泰,
600395,盘江股份,2001-05-31
600396,*ST金山 ,2001-03-28
600397,安源煤业,2002-07-02
600398,海澜之家,2000-12-28
600399,抚顺特钢,2000-12-29
600400,红豆股份,2001-01-08
600401,退市海润,
600403,大有能源,2003-10-09
600405,动力源  ,2004-04-01
600406,国电南瑞,2003-10-16
600408,安泰集团,2003-02-12
600409,三友化工,2003-06-18
600410,华胜天成,2004-04-27
600415,小商品城,2002-05-09
600416,湘电股份,2002-07-18
600418,江淮汽车,2001-08-24
600419,天润乳业,2001-06-28
600420,国药现代,2004-06-16
600421,华嵘控股,2004-06-07
600422,昆药集团,2000-12-06
600423,柳化股份,2003-07-17
600425,青松建化,2003-07-24
600426,华鲁恒升,2002-06-20
600428,中远海特,2002-04-18
600429,三元股份,2003-09-15
600432,退市吉恩,
600433,冠豪高新,2003-06-19
600435,北方导航,2003-07-04
600436,片仔癀  ,2003-06-16
600438,通威股份,2004-03-02
600439,瑞贝卡  ,2003-07-10
600444,国机通用,2004-02-19
600446,金证股份,2003-12-24
600448,华纺股份,2001-09-03
600449,宁夏建材,2003-08-29
600452,涪陵电力,2004-03-03
600455,博通股份,2004-03-29
600456,宝钛股份,2002-04-12
600458,时代新材,2002-12-19
600459,贵研铂业,2003-05-16
600460,士兰微  ,2003-03-11
600461,洪城环境,2004-06-01
600462,ST九有  ,2003-09-03
600463,空港股份,2004-03-18
600466,*ST蓝光,
600467,好当家  ,2004-04-05
600468,百利电气,2001-06-15
600469,风神股份,2003-10-21
600470,六国化工,2004-03-05
600472,包头铝业,
600475,华光环能,2003-07-21
600476,湘邮科技,2003-12-10
600477,杭萧钢构,2003-11-10
600478,科力远  ,2003-09-18
600479,千金药业,2004-03-12
600480,凌云股份,2003-08-15
600481,双良节能,2003-04-22
600482,中国动力,2004-07-14
600483,福能股份,2004-05-31
600485,*ST信威,
600486,扬农化工,2002-04-25
600487,亨通光电,2003-08-22
600488,津药药业,2001-06-18
600489,中金黄金,2003-08-14
600490,鹏欣资源,2003-06-26
600491,龙元建设,2004-05-24
600493,凤竹纺织,2004-04-21
600495,晋西车轴,2004-05-26
600496,精工钢构,2002-06-05
600497,驰宏锌锗,2004-04-20
600498,烽火通信,2001-08-23
600499,科达制造,2002-10-10
600500,中化国际,2000-03-01
600501,航天晨光,2001-06-15
600502,安徽建工,2003-04-15
600503,华丽家族,2002-07-09
600505,西昌电力,2002-05-30
600506,统一股份,2001-12-26
600507,方大特钢,2003-09-30
600508,上海能源,2001-08-29
600509,天富能源,2002-02-28
600510,黑牡丹  ,2002-06-18
600511,国药股份,2002-11-27
600512,腾达建设,2002-12-26
600513,联环药业,2003-03-19
600515,海南机场,2002-08-06
600516,方大炭素,2002-08-30
600517,国网英大,2003-10-10
600518,ST康美  ,2001-03-19
600519,贵州茅台,2001-08-27
600520,文一科技,2002-01-08
600521,华海药业,2003-03-04
600522,中天科技,2002-10-24
600523,贵航股份,2001-12-27
600525,长园集团,2002-12-02
600526,菲达环保,2002-07-22
600527,江南高纤,2003-11-27
600528,中铁工业,2001-05-28
600529,山东药玻,2002-06-03
600530,ST交昂  ,2001-07-02
600531,豫光金铅,2002-07-30
600532,退市未来,
600533,栖霞建设,2002-03-28
600535,天士力  ,2002-08-23
600536,中国软件,2002-05-17
600537,亿晶光电,2003-01-23
600538,国发股份,2003-01-14
600539,狮头股份,2001-08-24
600540,新赛股份,2004-01-07
600543,*ST莫高 ,2004-03-24
600545,卓郎智能,2003-12-03
600546,山煤国际,2003-07-31
600547,山东黄金,2003-08-28
600548,深高速  ,2001-12-25
600549,厦门钨业,2002-11-07
600550,保变电气,2001-02-28
600551,时代出版,2002-09-05
600552,凯盛科技,2002-11-08
600553,太行水泥,
600555,退市海创,
600556,天下秀  ,2001-08-07
600557,康缘药业,2002-09-18
600558,大西洋  ,2001-02-27
600559,老白干酒,2002-10-29
600560,金自天正,2002-09-19
600561,江西长运,2002-07-16
600562,国睿科技,2003-01-28
600563,法拉电子,2002-12-10
600565,迪马股份,2002-07-23
600566,济川药业,2001-08-22
600567,山鹰国际,2001-12-18
600568,ST中珠  ,2001-05-18
600569,安阳钢铁,2001-08-20
600570,恒生电子,2003-12-16
600571,信雅达  ,2002-11-01
600572,康恩贝  ,2004-04-12
600573,惠泉啤酒,2003-02-26
600575,淮河能源,2003-03-28
600576,祥源文旅,2003-02-20
600577,精达股份,2002-09-11
600578,京能电力,2002-05-10
600579,克劳斯  ,2002-08-09
600580,卧龙电驱,2002-06-06
600581,八一钢铁,2002-08-16
600582,天地科技,2002-05-15
600583,海油工程,2002-02-05
600584,长电科技,2003-06-03
600585,海螺水泥,2002-02-07
600586,金晶科技,2002-08-15
600587,新华医疗,2002-09-27
600588,用友网络,2001-05-18
600589,*ST榕泰 ,2001-06-12
600590,泰豪科技,2002-07-03
600591,*ST上航,
600592,龙溪股份,2002-08-05
600593,大连圣亚,2002-07-11
600594,益佰制药,2004-03-23
600595,中孚实业,2002-06-26
600596,新安股份,2001-09-06
600597,光明乳业,2002-08-28
600598,北大荒  ,2002-03-29
600599,ST熊猫  ,2001-08-28
600600,青岛啤酒,1993-08-27
600601,方正科技,1990-12-19
600602,云赛智联,1990-12-19
600603,广汇物流,1992-01-13
600604,市北高新,1992-03-27
600605,汇通能源,1992-03-27
600606,绿地控股,1992-03-27
600607,上实医药,
600608,ST沪科  ,1992-03-27
600609,金杯汽车,1992-07-24
600610,中毅达  ,1992-08-05
600611,大众交通,1992-08-07
600612,老凤祥  ,1992-08-14
600613,神奇制药,1992-08-20
600614,退市鹏起,
600615,丰华股份,1992-09-10
600616,金枫酒业,1992-09-29
600617,国新能源,1992-10-13
600618,氯碱化工,1992-11-13
600619,海立股份,1992-11-16
600620,天宸股份,1992-11-17
600621,华鑫股份,1992-12-02
600622,光大嘉宝,1992-12-03
600623,华谊集团,1992-12-04
600624,复旦复华,1993-01-05
600625,PT水仙,
600626,申达股份,1993-01-07
600627,上电股份,
600628,新世界  ,1993-01-19
600629,华建集团,1993-02-09
600630,龙头股份,1993-02-09
600631,百联股份(已合并),
600632,华联商厦,
600633,浙数文化,1993-03-04
600634,退市富控,
600635,大众公用,1993-03-04
600636,国新文化,1993-03-16
600637,东方明珠,1993-03-16
600638,新黄浦  ,1993-03-26
600639,浦东金桥,1993-03-26
600640,国脉文化,1993-04-07
600641,万业企业,1993-04-07
600642,申能股份,1993-04-16
600643,爱建集团,1993-04-26
600644,乐山电力,1993-04-26
600645,中源协和,1993-05-04
600646,ST国嘉,
600647,*ST同达 ,1993-05-04
600648,外高桥  ,1993-05-04
600649,城投控股,1993-05-18
600650,锦江在线,1993-06-07
