stock_code,short_name,exchange,list_date
603226,菲林格尔,SH,2017-06-15
603227,雪峰科技,SH,2015-05-15
603228,景旺电子,SH,2017-01-06
603229,奥翔药业,SH,2017-05-09
603230,内蒙新华,SH,2021-12-24
603231,索宝蛋白,SH,2023-12-15
603232,格尔软件,SH,2017-04-21
603233,大参林,SH,2017-07-31
603235,天新药业,SH,2022-07-12
603236,移远通信,SH,2019-07-16
603237,五芳斋,SH,2022-08-31
603238,诺邦股份,SH,2017-02-22
603239,浙江仙通,SH,2016-12-30
603255,鼎际得,SH,2022-08-18
603256,宏和科技,SH,2019-07-19
603257,中国瑞林,SH,2025-04-08
603258,电魂网络,SH,2016-10-26
603259,药明康德,SH,2018-05-08
603260,合盛硅业,SH,2017-10-30
603261,*ST立航,SH,2022-03-15
603262,技源集团,SH,2025-07-23
603266,天龙股份,SH,2017-01-10
603267,鸿远电子,SH,2019-05-15
603268,*ST松发,SH,2015-03-19
603269,海鸥股份,SH,2017-05-17
603270,金帝股份,SH,2023-09-01
603271,永杰新材,SH,2025-03-11
603272,联翔股份,SH,2022-05-20
603273,天元智能,SH,2023-10-23
603275,众辰科技,SH,2023-08-23
603276,恒兴新材,SH,2023-09-25
603277,银都股份,SH,2017-09-11
603278,大业股份,SH,2017-11-13
603279,景津装备,SH,2019-07-29
603280,南方路机,SH,2022-11-08
603281,江瀚新材,SH,2023-01-31
603282,亚光股份,SH,2023-03-15
603283,赛腾股份,SH,2017-12-25
603285,键邦股份,SH,2024-07-05
603286,日盈电子,SH,2017-06-27
603288,海天味业,SH,2014-02-11
603289,泰瑞机器,SH,2017-10-31
603290,斯达半导,SH,2020-02-04
603291,联合水务,SH,2023-03-27
603296,华勤技术,SH,2023-08-08
603297,永新光学,SH,2018-09-10
603298,杭叉集团,SH,2016-12-27
603299,苏盐井神,SH,2015-12-31
603300,海南华铁,SH,2015-05-29
603301,振德医疗,SH,2018-04-12
603303,得邦照明,SH,2017-03-30
603305,旭升集团,SH,2017-07-10
603306,华懋科技,SH,2014-09-26
603307,扬州金泉,SH,2023-02-16
603308,应流股份,SH,2014-01-22
603309,维力医疗,SH,2015-03-02
603310,巍华新材,SH,2024-08-14
603311,金海高科,SH,2015-05-18
603312,西典新能,SH,2024-01-11
603313,梦百合,SH,2016-10-13
603315,福鞍股份,SH,2015-04-24
603316,诚邦股份,SH,2017-06-19
603317,天味食品,SH,2019-04-16
603318,水发燃气,SH,2015-04-24
603319,美湖股份,SH,2016-11-30
603320,迪贝电气,SH,2017-05-02
603321,梅轮电梯,SH,2017-09-15
603322,超讯通信,SH,2016-07-28
603323,苏农银行,SH,2016-11-29
603324,盛剑科技,SH,2021-04-07
603325,博隆技术,SH,2024-01-10
603326,我乐家居,SH,2017-06-16
603327,福蓉科技,SH,2019-05-23
603328,依顿电子,SH,2014-07-01
603329,上海雅仕,SH,2017-12-29
603330,天洋新材,SH,2017-02-13
603331,百达精工,SH,2017-07-05
603332,苏州龙杰,SH,2019-01-17
603333,尚纬股份,SH,2012-05-07
603335,迪生力,SH,2017-06-20
603336,宏辉果蔬,SH,2016-11-24
603337,杰克股份,SH,2017-01-19
603338,浙江鼎力,SH,2015-03-25
603339,四方科技,SH,2016-05-19
603341,龙旗科技,SH,2024-03-01
603344,星德胜,SH,2024-03-20
603345,安井食品,SH,2017-02-22
603348,文灿股份,SH,2018-04-26
603350,安乃达,SH,2024-07-03
603351,威尔药业,SH,2019-01-30
603353,和顺石油,SH,2020-04-07
603355,莱克电气,SH,2015-05-13
603356,华菱精工,SH,2018-01-24
603357,设计总院,SH,2017-08-01
603358,华达科技,SH,2017-01-25
603359,东珠生态,SH,2017-09-01
603360,百傲化学,SH,2017-02-06
603363,傲农生物,SH,2017-09-26
603365,水星家纺,SH,2017-11-20
603366,日出东方,SH,2012-05-21
603367,辰欣药业,SH,2017-09-29
603368,柳药集团,SH,2014-12-04
603369,今世缘,SH,2014-07-03
603373,安邦护卫,SH,2023-12-20
603375,盛景微,SH,2024-01-24
603377,ST东时,SH,2016-02-05
603378,亚士创能,SH,2017-09-28
603379,三美股份,SH,2019-04-02
603380,易德龙,SH,2017-06-22
603381,永臻股份,SH,2024-06-26
603382,海阳科技,SH,2025-06-12
603383,顶点软件,SH,2017-05-22
603385,惠达卫浴,SH,2017-04-05
603386,骏亚科技,SH,2017-09-12
603387,基蛋生物,SH,2017-07-17
603388,*ST元成,SH,2017-03-24
603389,*ST亚振,SH,2016-12-15
603390,通达电气,SH,2019-11-25
603391,力聚热能,SH,2024-07-31
603392,万泰生物,SH,2020-04-29
603393,新天然气,SH,2016-09-12
603395,红四方,SH,2024-11-26
603396,金辰股份,SH,2017-10-18
603398,*ST沐邦,SH,2015-12-09
603399,永杉锂业,SH,2012-08-24
603400,华之杰,SH,2025-06-20
603406,天富龙,SH,2025-08-08
603408,建霖家居,SH,2020-07-30
603409,汇通控股,SH,2025-03-04
603416,信捷电气,SH,2016-12-21
603421,鼎信通讯,SH,2016-10-11
603429,集友股份,SH,2017-01-24
603439,贵州三力,SH,2020-04-28
603444,吉比特,SH,2017-01-04
603456,九洲药业,SH,2014-10-10
603458,勘设股份,SH,2017-08-09
603466,风语筑,SH,2017-10-20
603477,巨星农牧,SH,2017-12-18
603486,科沃斯,SH,2018-05-28
603488,展鹏科技,SH,2017-05-16
603489,八方股份,SH,2019-11-11
603496,恒为科技,SH,2017-06-07
603499,翔港科技,SH,2017-10-16
603500,祥和实业,SH,2017-09-04
603501,豪威集团,SH,2017-05-04
603505,金石资源,SH,2017-05-03
603506,南都物业,SH,2018-02-01
603507,振江股份,SH,2017-11-06
603508,思维列控,SH,2015-12-24
603511,爱慕股份,SH,2021-05-31
603515,欧普照明,SH,2016-08-19
603516,淳中科技,SH,2018-02-02
603517,绝味食品,SH,2017-03-17
603518,锦泓集团,SH,2014-12-03
603519,立霸股份,SH,2015-03-19
603520,司太立,SH,2016-03-09
603527,众源新材,SH,2017-09-07
603528,多伦科技,SH,2016-05-03
603529,爱玛科技,SH,2021-06-15
603530,神马电力,SH,2019-08-05
603533,掌阅科技,SH,2017-09-21
603535,嘉诚国际,SH,2017-08-08
603536,惠发食品,SH,2017-06-13
603538,美诺华,SH,2017-04-07
603551,奥普科技,SH,2020-01-15
603555,ST贵人,SH,2014-01-24
603556,海兴电力,SH,2016-11-10
603557,ST起步,SH,2017-08-18
603558,健盛集团,SH,2015-01-27
603559,ST通脉,SH,2016-12-02
603565,中谷物流,SH,2020-09-25
603566,普莱柯,SH,2015-05-18
603567,珍宝岛,SH,2015-04-24
603568,伟明环保,SH,2015-05-28
603569,长久物流,SH,2016-08-10
603577,汇金通,SH,2016-12-22
603578,三星新材,SH,2017-03-06
603579,荣泰健康,SH,2017-01-11
603580,*ST艾艾,SH,2017-05-25
603583,捷昌驱动,SH,2018-09-21
603585,苏利股份,SH,2016-12-14
603586,金麒麟,SH,2017-04-06
603587,地素时尚,SH,2018-06-22
603588,高能环境,SH,2014-12-29
603589,口子窖,SH,2015-06-29
603590,康辰药业,SH,2018-08-27
603595,东尼电子,SH,2017-07-12
603596,伯特利,SH,2018-04-27
603598,引力传媒,SH,2015-05-27
603599,广信股份,SH,2015-05-13
603600,永艺股份,SH,2015-01-23
603601,再升科技,SH,2015-01-22
603602,纵横通信,SH,2017-08-10
603603,退市博天,SH,2017-02-17
603605,珀莱雅,SH,2017-11-15
603606,东方电缆,SH,2014-10-15
603607,京华激光,SH,2017-10-25
603608,天创时尚,SH,2016-02-18
603609,禾丰股份,SH,2014-08-08
603610,麒盛科技,SH,2019-10-29
603611,诺力股份,SH,2015-01-28
603612,索通发展,SH,2017-07-18
603613,国联股份,SH,2019-07-30
603615,茶花股份,SH,2017-02-13
603616,韩建河山,SH,2015-06-11
603617,君禾股份,SH,2017-07-03
603618,杭电股份,SH,2015-02-17
603619,中曼石油,SH,2017-11-17
603626,科森科技,SH,2017-02-09
603628,清源股份,SH,2017-01-12
603629,利通电子,SH,2018-12-24
603630,拉芳家化,SH,2017-03-13
603633,徕木股份,SH,2016-11-17
603636,南威软件,SH,2014-12-30
603637,镇海股份,SH,2017-02-08
603638,艾迪精密,SH,2017-01-20
603639,海利尔,SH,2017-01-12
603648,畅联股份,SH,2017-09-13
603650,彤程新材,SH,2018-06-27
603655,朗博科技,SH,2017-12-29
603656,泰禾智能,SH,2017-03-21
603657,春光科技,SH,2018-07-30
603658,安图生物,SH,2016-09-01
603659,璞泰来,SH,2017-11-03
603660,苏州科达,SH,2016-12-01
603661,恒林股份,SH,2017-11-21
603662,柯力传感,SH,2019-08-06
603663,三祥新材,SH,2016-08-01
603665,康隆达,SH,2017-03-13
603666,亿嘉和,SH,2018-06-12
603667,五洲新春,SH,2016-10-25
603668,天马科技,SH,2017-01-17
603669,灵康药业,SH,2015-05-28
603676,卫信康,SH,2017-07-21
603677,奇精机械,SH,2017-02-06
603678,火炬电子,SH,2015-01-26
603679,华体科技,SH,2017-06-21
603680,今创集团,SH,2018-02-27
603681,永冠新材,SH,2019-03-26
603682,锦和商管,SH,2020-04-21
603683,晶华新材,SH,2017-10-20
603685,晨丰科技,SH,2017-11-27
603686,福龙马,SH,2015-01-26
603687,大胜达,SH,2019-07-26
603688,石英股份,SH,2014-10-31
603689,皖天然气,SH,2017-01-10
603690,至纯科技,SH,2017-01-13
603693,江苏新能,SH,2018-07-03
603696,安记食品,SH,2015-12-09
603697,有友食品,SH,2019-05-08
603698,航天工程,SH,2015-01-28
603699,纽威股份,SH,2014-01-17
603700,宁水集团,SH,2019-01-22
603701,德宏股份,SH,2016-04-12
603703,盛洋科技,SH,2015-04-23
603706,东方环宇,SH,2018-07-09
603707,健友股份,SH,2017-07-19
603708,家家悦,SH,2016-12-13
603709,中源家居,SH,2018-02-08
603711,香飘飘,SH,2017-11-30
603712,七一二,SH,2018-02-26
603713,密尔克卫,SH,2018-07-13
603716,塞力医疗,SH,2016-10-31
603717,天域生物,SH,2017-03-27
603718,海利生物,SH,2015-05-15
603719,良品铺子,SH,2020-02-24
603721,*ST天择,SH,2017-08-11
603722,阿科力,SH,2017-10-25
603725,天安新材,SH,2017-09-06
603726,朗迪集团,SH,2016-04-21
603727,博迈科,SH,2016-11-22
603728,鸣志电器,SH,2017-05-09
603729,龙韵股份,SH,2015-03-24
603730,岱美股份,SH,2017-07-28
603733,仙鹤股份,SH,2018-04-20
603737,三棵树,SH,2016-06-03
603738,泰晶科技,SH,2016-09-28
603739,蔚蓝生物,SH,2019-01-16
603755,日辰股份,SH,2019-08-28
603757,大元泵业,SH,2017-07-11
603758,秦安股份,SH,2017-05-17
603759,海天股份,SH,2021-03-26
603766,隆鑫通用,SH,2012-08-10
603767,中马传动,SH,2017-06-13
603768,常青股份,SH,2017-03-24
603773,沃格光电,SH,2018-04-17
603776,永安行,SH,2017-08-17
603777,来伊份,SH,2016-10-12
603778,国晟科技,SH,2015-12-31
603779,威龙股份,SH,2016-05-16
603786,科博达,SH,2019-10-15
603787,新日股份,SH,2017-04-27
603788,宁波高发,SH,2015-01-20
603789,*ST星农,SH,2015-04-27
603790,雅运股份,SH,2018-09-12
603797,联泰环保,SH,2017-04-13
603798,康普顿,SH,2016-04-06
603799,华友钴业,SH,2015-01-29
603800,洪田股份,SH,2015-12-10
603801,志邦家居,SH,2017-06-30
603803,瑞斯康达,SH,2017-04-20
603806,福斯特,SH,2014-09-05
603808,歌力思,SH,2015-04-22
603809,豪能股份,SH,2017-11-28
603810,丰山集团,SH,2018-09-17
603811,诚意药业,SH,2017-03-15
603813,*ST原尚,SH,2017-09-18
603815,交建股份,SH,2019-10-21
603816,顾家家居,SH,2016-10-14
603817,海峡环保,SH,2017-02-20
603818,曲美家居,SH,2015-04-22
603819,神力股份,SH,2016-11-25
603822,嘉澳环保,SH,2016-04-28
603823,百合花,SH,2016-12-20
603825,华扬联众,SH,2017-08-02
603826,坤彩科技,SH,2017-04-14
603828,ST柯利达,SH,2015-02-26
603829,洛凯股份,SH,2017-10-17
603833,欧派家居,SH,2017-03-28
603836,海程邦达,SH,2021-05-26
603838,*ST四通,SH,2015-07-01
603839,安正时尚,SH,2017-02-14
603843,*ST正平,SH,2016-09-05
603848,好太太,SH,2017-12-01
603855,华荣股份,SH,2017-05-24
603856,东宏股份,SH,2017-11-06
603858,步长制药,SH,2016-11-18
603859,能科科技,SH,2016-10-21
603860,中公高科,SH,2017-08-02
603861,白云电器,SH,2016-03-22
603863,松炀资源,SH,2019-06-21
603866,桃李面包,SH,2015-12-22
603867,新化股份,SH,2019-06-27
603868,飞科电器,SH,2016-04-18
603869,ST智知,SH,2015-03-26
603871,嘉友国际,SH,2018-02-06
603876,鼎胜新材,SH,2018-04-18
603877,太平鸟,SH,2017-01-09
603878,武进不锈,SH,2016-12-19
603879,永悦科技,SH,2017-06-14
603880,南卫股份,SH,2017-08-07
603881,数据港,SH,2017-02-08
603882,金域医学,SH,2017-09-08
603883,老百姓,SH,2015-04-23
603885,吉祥航空,SH,2015-05-27
603886,元祖股份,SH,2016-12-28
603887,城地香江,SH,2016-10-10
603888,新华网,SH,2016-10-28
603889,新澳股份,SH,2014-12-31
603890,春秋电子,SH,2017-12-12
603893,瑞芯微,SH,2020-02-07
603895,天永智能,SH,2018-01-22
603896,寿仙谷,SH,2017-05-10
603897,长城科技,SH,2018-04-10
603898,好莱客,SH,2015-02-17
603899,晨光股份,SH,2015-01-27
603900,莱绅通灵,SH,2016-11-23
603901,永创智能,SH,2015-05-29
603903,中持股份,SH,2017-03-14
603906,龙蟠科技,SH,2017-04-10
603908,牧高笛,SH,2017-03-07
603909,建发合诚,SH,2016-06-28
603912,佳力图,SH,2017-11-01
603915,国茂股份,SH,2019-06-14
603916,苏博特,SH,2017-11-10
603917,合力科技,SH,2017-12-04
603918,金桥信息,SH,2015-05-28
603919,金徽酒,SH,2016-03-10
603920,世运电路,SH,2017-04-26
603922,金鸿顺,SH,2017-10-23
603926,铁流股份,SH,2017-05-10
603927,中科软,SH,2019-09-09
603928,兴业股份,SH,2016-12-12
603929,亚翔集成,SH,2016-12-30
603931,格林达,SH,2020-08-19
603933,睿能科技,SH,2017-07-06
603936,博敏电子,SH,2015-12-09
603937,丽岛新材,SH,2017-11-02
603938,三孚股份,SH,2017-06-28
603939,益丰药房,SH,2015-02-17
603948,建业股份,SH,2020-03-02
603949,雪龙集团,SH,2020-03-10
603950,长源东谷,SH,2020-05-26
603955,大千生态,SH,2017-03-10
603956,威派格,SH,2019-02-22
603958,哈森股份,SH,2016-06-29
603959,百利科技,SH,2016-05-17
603960,克来机电,SH,2017-03-14
603963,*ST大药,SH,2017-09-22
603966,法兰泰克,SH,2017-01-25
603967,中创物流,SH,2019-04-29
603968,醋化股份,SH,2015-05-18
603969,银龙股份,SH,2015-02-27
603970,中农立华,SH,2017-11-16
603976,正川股份,SH,2017-08-22
603977,国泰集团,SH,2016-11-11
603978,深圳新星,SH,2017-08-07
603979,金诚信,SH,2015-06-30
603980,吉华集团,SH,2017-06-15
603982,泉峰汽车,SH,2019-05-22
603983,丸美生物,SH,2019-07-25
603985,恒润股份,SH,2017-05-05
603986,兆易创新,SH,2016-08-18
603987,康德莱,SH,2016-11-21
603988,中电电机,SH,2014-11-04
603989,艾华集团,SH,2015-05-15
603990,麦迪科技,SH,2016-12-08
603991,至正股份,SH,2017-03-08
603992,松霖科技,SH,2019-08-26
603993,洛阳钼业,SH,2012-10-09
603995,甬金股份,SH,2019-12-24
603996,退市中新,SH,
603997,继峰股份,SH,2015-03-02
603998,方盛制药,SH,2014-12-05
603999,读者传媒,SH,2015-12-10
605001,威奥股份,SH,2020-05-22
605003,众望布艺,SH,2020-09-08
605005,合兴股份,SH,2021-01-19
605006,山东玻纤,SH,2020-09-03
605007,五洲特纸,SH,2020-11-10
605008,长鸿高科,SH,2020-08-21
605009,豪悦护理,SH,2020-09-11
605011,杭州热电,SH,2021-06-30
605016,百龙创园,SH,2021-04-21
605018,长华集团,SH,2020-09-29
605020,永和股份,SH,2021-07-09
605028,世茂能源,SH,2021-07-12
605033,美邦股份,SH,2021-09-16
605050,福然德,SH,2020-09-24
605055,迎丰股份,SH,2021-01-29
605056,咸亨国际,SH,2021-07-20
605058,澳弘电子,SH,2020-10-21
605060,联德股份,SH,2021-03-01
605066,天正电气,SH,2020-08-07
605068,明新旭腾,SH,2020-11-23
605069,正和生态,SH,2021-08-16
605077,华康股份,SH,2021-02-09
605080,浙江自然,SH,2021-05-06
605081,*ST太和,SH,2021-02-09
605086,龙高股份,SH,2021-04-16
605088,冠盛股份,SH,2020-08-17
605089,味知香,SH,2021-04-27
605090,九丰能源,SH,2021-05-25
605098,行动教育,SH,2021-04-21
605099,共创草坪,SH,2020-09-30
605100,华丰股份,SH,2020-08-11
605108,同庆楼,SH,2020-07-16
605111,新洁能,SH,2020-09-28
605116,奥锐特,SH,2020-09-21
605117,德业股份,SH,2021-04-20
605118,力鼎光电,SH,2020-07-30
605122,四方新材,SH,2021-03-10
605123,派克新材,SH,2020-08-25
605128,上海沿浦,SH,2020-09-15
605133,嵘泰股份,SH,2021-02-24
605136,丽人丽妆,SH,2020-09-29
605138,盛泰集团,SH,2021-10-27
605151,西上海,SH,2020-12-15
605155,西大门,SH,2020-12-31
605158,华达新材,SH,2020-08-05
605162,新中港,SH,2021-07-07
605166,聚合顺,SH,2020-06-18
605167,利柏特,SH,2021-07-26
605168,三人行,SH,2020-05-28
605169,洪通燃气,SH,2020-10-30
605177,东亚药业,SH,2020-11-25
605178,时空科技,SH,2020-08-21
605179,一鸣食品,SH,2020-12-28
605180,华生科技,SH,2021-04-30
605183,确成股份,SH,2020-12-07
605186,健麾信息,SH,2020-12-22
605188,国光连锁,SH,2020-07-28
605189,富春染织,SH,2021-05-28
605196,华通线缆,SH,2021-05-11
605198,安德利,SH,2020-09-18
605199,ST葫芦娃,SH,2020-07-10
605208,永茂泰,SH,2021-03-08
605218,伟时电子,SH,2020-09-28
605222,起帆电缆,SH,2020-07-31
605228,神通科技,SH,2021-01-20
605255,天普股份,SH,2020-08-25
605258,协和电子,SH,2020-12-03
605259,绿田机械,SH,2021-06-15
605266,健之佳,SH,2020-12-01
605268,王力安防,SH,2021-02-24
605277,新亚电子,SH,2021-01-06
605286,同力日升,SH,2021-03-22
605287,德才股份,SH,2021-07-06
605288,凯迪股份,SH,2020-06-01
605289,罗曼股份,SH,2021-04-26
605296,神农集团,SH,2021-05-28
605298,必得科技,SH,2021-03-01
605299,舒华体育,SH,2020-12-15
605300,佳禾食品,SH,2021-04-30
605303,园林股份,SH,2021-03-01
605305,中际联合,SH,2021-05-06
605318,法狮龙,SH,2020-08-03
605319,无锡振华,SH,2021-06-07
605333,沪光股份,SH,2020-08-18
605336,帅丰电器,SH,2020-10-19
605337,李子园,SH,2021-02-08
605338,巴比食品,SH,2020-10-12
605339,南侨食品,SH,2021-05-18
605358,立昂微,SH,2020-09-11
605365,立达信,SH,2021-07-20
605366,宏柏新材,SH,2020-08-12
605368,蓝天燃气,SH,2021-01-29
605369,拱东医疗,SH,2020-09-16
605376,博迁新材,SH,2020-12-08
605377,华旺科技,SH,2020-12-28
605378,野马电池,SH,2021-04-12
605388,均瑶健康,SH,2020-08-18
605389,长龄液压,SH,2021-03-22
605398,新炬网络,SH,2021-01-21
605399,晨光新材,SH,2020-08-04
605488,福莱新材,SH,2021-05-13
605499,东鹏饮料,SH,2021-05-27
605500,森林包装,SH,2020-12-22
605507,国邦医药,SH,2021-08-02
605555,德昌股份,SH,2021-10-21
605566,福莱蒽特,SH,2021-10-25
605567,春雪食品,SH,2021-10-13
605577,龙版传媒,SH,2021-08-24
605580,恒盛能源,SH,2021-08-19
605588,冠石科技,SH,2021-08-12
605589,圣泉集团,SH,2021-08-10
605598,上海港湾,SH,2021-09-17
605599,菜百股份,SH,2021-09-09
688001,华兴源创,SH,2019-07-22
688002,睿创微纳,SH,2019-07-22
688003,天准科技,SH,2019-07-22
688004,博汇科技,SH,2020-06-12
688005,容百科技,SH,2019-07-22
688006,杭可科技,SH,2019-07-22
688007,光峰科技,SH,2019-07-22
688008,澜起科技,SH,2019-07-22
688009,中国通号,SH,2019-07-22
688010,福光股份,SH,2019-07-22
688011,新光光电,SH,2019-07-22
688012,中微公司,SH,2019-07-22
688013,天臣医疗,SH,2020-09-28
688015,交控科技,SH,2019-07-22
688016,心脉医疗,SH,2019-07-22
688017,绿的谐波,SH,2020-08-28
688018,乐鑫科技,SH,2019-07-22
688019,安集科技,SH,2019-07-22
688020,方邦股份,SH,2019-07-22
688021,奥福科技,SH,2019-11-06
688022,瀚川智能,SH,2019-07-22
688023,安恒信息,SH,2019-11-05
688025,杰普特,SH,2019-10-31
688026,洁特生物,SH,2020-01-22
688027,国盾量子,SH,2020-07-09
688028,沃尔德,SH,2019-07-22
688029,南微医学,SH,2019-07-22
688030,山石网科,SH,2019-09-30
688031,星环科技,SH,2022-10-18
688032,禾迈股份,SH,2021-12-20
688033,天宜新材,SH,2019-07-22
688035,德邦科技,SH,2022-09-19
688036,传音控股,SH,2019-09-30
688037,芯源微,SH,2019-12-16
688038,中科通达,SH,2021-07-13
688039,当虹科技,SH,2019-12-11
688041,海光信息,SH,2022-08-12
688045,必易微,SH,2022-05-26
688046,药康生物,SH,2022-04-25
688047,龙芯中科,SH,2022-06-24
688048,长光华芯,SH,2022-04-01
688049,炬芯科技,SH,2021-11-29
688050,爱博医疗,SH,2020-07-29
688051,佳华科技,SH,2020-03-20
688052,纳芯微,SH,2022-04-22
688053,思科瑞,SH,2022-07-08
688055,龙腾光电,SH,2020-08-17
688056,莱伯泰科,SH,2020-09-02
688057,金达莱,SH,2020-11-11
688058,宝兰德,SH,2019-11-01
688059,华锐精密,SH,2021-02-08
688060,云涌科技,SH,2020-07-10
688061,灿瑞科技,SH,2022-10-18
688062,迈威生物,SH,2022-01-18
688063,派能科技,SH,2020-12-30
688065,凯赛生物,SH,2020-08-12
688066,航天宏图,SH,2019-07-22
688067,爱威科技,SH,2021-06-16
688068,热景生物,SH,2019-09-30
688069,德林海,SH,2020-07-22
688070,纵横股份,SH,2021-02-10
688071,华依科技,SH,2021-07-29
688072,拓荆科技,SH,2022-04-20
688073,毕得医药,SH,2022-10-11
688075,安旭生物,SH,2021-11-18
688076,ST诺泰,SH,2021-05-20
688077,大地熊,SH,2020-07-22
688078,龙软科技,SH,2019-12-30
688079,美迪凯,SH,2021-03-02
688080,映翰通,SH,2020-02-12
688081,兴图新科,SH,2020-01-06
688082,盛美上海,SH,2021-11-18
688083,中望软件,SH,2021-03-11
688084,晶品特装,SH,2022-12-08
688085,三友医疗,SH,2020-04-09
688086,退市紫晶,SH,
688087,英科再生,SH,2021-07-09
688088,虹软科技,SH,2019-07-22
688089,嘉必优,SH,2019-12-19
688090,瑞松科技,SH,2020-02-17
688091,上海谊众,SH,2021-09-09
688092,爱科科技,SH,2021-03-19
688093,世华科技,SH,2020-09-30
688095,福昕软件,SH,2020-09-08
688096,京源环保,SH,2020-04-09
688097,博众精工,SH,2021-05-12
688098,申联生物,SH,2019-10-28
688099,晶晨股份,SH,2019-08-08
688100,威胜信息,SH,2020-01-21
688101,三达膜,SH,2019-11-15
688102,斯瑞新材,SH,2022-03-16
688103,国力股份,SH,2021-09-10
688105,诺唯赞,SH,2021-11-15
688106,金宏气体,SH,2020-06-16
688107,安路科技,SH,2021-11-12
688108,赛诺医疗,SH,2019-10-30
688109,品茗科技,SH,2021-03-30
688110,东芯股份,SH,2021-12-10
688111,金山办公,SH,2019-11-18
688112,鼎阳科技,SH,2021-12-01
688113,联测科技,SH,2021-05-06
688114,华大智造,SH,2022-09-09
688115,思林杰,SH,2022-03-14
688116,天奈科技,SH,2019-09-25
688117,圣诺生物,SH,2021-06-03
688118,普元信息,SH,2019-12-04
688119,中钢洛耐,SH,2022-06-06
688120,华海清科,SH,2022-06-08
688121,卓然股份,SH,2021-09-06
688122,西部超导,SH,2019-07-22
688123,聚辰股份,SH,2019-12-23
688125,安达智能,SH,2022-04-15
688126,沪硅产业,SH,2020-04-20
688127,蓝特光学,SH,2020-09-21
688128,中国电研,SH,2019-11-05
688129,东来技术,SH,2020-10-23
688130,晶华微,SH,2022-07-29
688131,皓元医药,SH,2021-06-08
688132,邦彦技术,SH,2022-09-23
688133,泰坦科技,SH,2020-10-30
688135,利扬芯片,SH,2020-11-11
688136,科兴制药,SH,2020-12-14
688137,近岸蛋白,SH,2022-09-29
688138,清溢光电,SH,2019-11-20
688139,海尔生物,SH,2019-10-25
688141,杰华特,SH,2022-12-23
688143,长盈通,SH,2022-12-12
688146,中船特气,SH,2023-04-21
688147,微导纳米,SH,2022-12-23
688148,芳源股份,SH,2021-08-06
688150,莱特光电,SH,2022-03-18
688151,华强科技,SH,2021-12-06
688152,麒麟信安,SH,2022-10-28
688153,唯捷创芯,SH,2022-04-12
688155,先惠技术,SH,2020-08-11
688156,路德环境,SH,2020-09-22
688157,松井股份,SH,2020-06-09
688158,优刻得,SH,2020-01-20
688159,有方科技,SH,2020-01-23
688160,步科股份,SH,2020-11-12
688161,威高骨科,SH,2021-06-30
688162,巨一科技,SH,2021-11-10
688163,赛伦生物,SH,2022-03-11
688165,埃夫特,SH,2020-07-15
688166,博瑞医药,SH,2019-11-08
688167,炬光科技,SH,2021-12-24
688168,安博通,SH,2019-09-06
688169,石头科技,SH,2020-02-21
688170,德龙激光,SH,2022-04-29
688171,纬德信息,SH,2022-01-27
688172,燕东微,SH,2022-12-16
688173,希荻微,SH,2022-01-21
688175,高凌信息,SH,2022-03-15
688176,亚虹医药,SH,2022-01-07
688177,百奥泰,SH,2020-02-21
688178,万德斯,SH,2020-01-14
688179,阿拉丁,SH,2020-10-26
688180,君实生物,SH,2020-07-15
688181,八亿时空,SH,2020-01-06
688182,灿勤科技,SH,2021-11-16
688183,生益电子,SH,2021-02-25
688184,ST帕瓦,SH,2022-09-19
688185,康希诺,SH,2020-08-13
688186,广大特材,SH,2020-02-11
688187,时代电气,SH,2021-09-07
688188,柏楚电子,SH,2019-08-08
688189,南新制药,SH,2020-03-26
688190,云路股份,SH,2021-11-26
688191,智洋创新,SH,2021-04-08
688192,迪哲医药,SH,2021-12-10
688193,仁度生物,SH,2022-03-30
688195,腾景科技,SH,2021-03-26
688196,卓越新能,SH,2019-11-21
688197,首药控股,SH,2022-03-23
688198,佰仁医疗,SH,2019-12-09
688199,久日新材,SH,2019-11-05
688200,华峰测控,SH,2020-02-18
688201,信安世纪,SH,2021-04-21
688202,美迪西,SH,2019-11-05
688203,海正生材,SH,2022-08-16
688205,德科立,SH,2022-08-09
688206,概伦电子,SH,2021-12-28
688207,格灵深瞳,SH,2022-03-17
688208,道通科技,SH,2020-02-13
688209,英集芯,SH,2022-04-19
688210,统联精密,SH,2021-12-27
688211,中科微至,SH,2021-10-26
688212,澳华内镜,SH,2021-11-15
688213,思特威,SH,2022-05-20
688215,瑞晟智能,SH,2020-08-28
688216,气派科技,SH,2021-06-23
688217,睿昂基因,SH,2021-05-17
688218,江苏北人,SH,2019-12-11
688219,会通股份,SH,2020-11-18
688220,翱捷科技,SH,2022-01-14
688221,前沿生物,SH,2020-10-28
688222,成都先导,SH,2020-04-16
688223,晶科能源,SH,2022-01-26
688225,亚信安全,SH,2022-02-09
688226,威腾电气,SH,2021-07-07
688227,品高股份,SH,2021-12-30
688228,开普云,SH,2020-03-27
688229,博睿数据,SH,2020-08-17
688230,芯导科技,SH,2021-12-01
688231,隆达股份,SH,2022-07-22
688232,新点软件,SH,2021-11-17
688233,神工股份,SH,2020-02-21
688234,天岳先进,SH,2022-01-12
688235,百济神州,SH,2021-12-15
688236,春立医疗,SH,2021-12-30
688237,超卓航科,SH,2022-07-01
688238,和元生物,SH,2022-03-22
